lines,latitude,longitude,time,brigade,vehicle_number,scheduled_time,time_difference,stop_id,stop_pole,stop_name
220,52.2526915,20.898325,17:01:00,4,9533,16:46:00,15.0,5053,02,WAT
715,52.16195,21.036693333,17:01:01,53,9542,17:00:00,1.0166666666666666,3120,05,Ursynów Płn.
736,52.362988,21.02783,17:01:01,1,9678,16:46:00,15.016666666666667,1134,02,Długorzeczna
226,52.347103,21.047081,17:00:43,1,9694,16:52:00,8.716666666666667,1685,01,Fajna
167,52.20827,21.082879,17:01:01,5,9821,16:49:00,12.016666666666667,3308,03,Siekierki-Sanktuarium
185,52.20337,21.049515,17:00:59,6,9838,16:56:00,4.983333333333333,3059,02,Chełmska
114,52.288532,20.93321,17:01:00,2,9923,16:47:00,14.0,6057,01,Sokratesa
263,52.164544,21.108883,17:01:48,4,1022,16:51:00,10.8,3150,02,Syta
108,52.179955,21.053062,17:02:06,399,1063,16:56:00,6.1,3093,02,Batumi
218,52.179736,21.024381,17:01:51,1,1216,17:04:00,-2.15,3009,16,Metro Wilanowska
106,52.23793,21.005571,17:02:04,4,1221,17:02:00,0.06666666666666667,7015,04,Królewska
218,52.188995,21.000816,17:02:00,3,1223,17:04:00,-2.0,3240,06,Woronicza
119,52.208908,21.201038,17:01:59,3,1415,16:59:00,2.9833333333333334,2033,02,Trzykrotki
240,52.3218973,21.0851346,17:01:52,1,1500,17:03:00,-1.1333333333333333,1331,01,Nauczycielska
169,52.2934868,21.032555,17:01:59,2,1505,16:54:00,7.983333333333333,1085,10,Metro Bródno
170,52.2623461,21.0220325,17:02:02,2,1506,17:04:00,-1.9666666666666666,1006,10,rondo Starzyńskiego
126,52.3172143,20.952757,17:02:04,3,1509,17:00:00,2.066666666666667,1277,09,Tarchomin
106,52.2314917,20.970625,17:01:56,1,1534,17:04:00,-2.066666666666667,5038,01,Rogalińska
181,52.2693567,20.9866683,17:01:57,2,1542,16:49:00,12.95,6003,18,pl.Wilsona
221,52.2600028,20.984032,17:01:59,1,1812,16:51:00,10.983333333333333,6198,02,ks.Boguckiego
217,52.171051,21.061918,17:02:02,2,2029,16:58:00,4.033333333333333,3041,01,os.Arbuzowa
124,52.175617,20.943428,17:02:05,2,2218,17:05:00,-2.9166666666666665,4015,12,P+R Al.Krakowska
187,52.199711,20.914623,17:02:05,6,2234,16:56:00,6.083333333333333,4092,03,Ryżowa
177,52.198273,20.870596,17:02:04,6,2249,16:59:00,3.066666666666667,4219,01,Śmigielska
511,52.3490813,20.9427533,17:01:58,2,3401,16:48:00,13.966666666666667,1317,02,Dąbrówka Wiślana
Z26,52.2294828,20.950977,17:02:00,2,3403,16:46:00,16.0,5008,01,Elekcyjna
120,52.256803,21.040125,17:02:01,6,3418,16:48:00,14.016666666666667,1052,01,Rzeszotarskiej
Z26,52.2257388,20.9382556,17:02:01,1,3419,16:58:00,4.016666666666667,5010,03,Sowińskiego
527,52.3194745,21.057808,17:02:03,517,3442,16:58:00,4.05,1358,02,os.Derby III
178,52.217129,20.960871,17:02:05,1,4211,16:47:00,15.083333333333334,4045,06,rondo Zesłańców Syberyjskich
178,52.209644,20.948421,17:02:02,3,4212,16:44:00,18.033333333333335,4046,02,Śmigłowca
122,52.251598,20.91304,17:02:04,9,4235,17:03:00,-0.9333333333333333,5063,01,Radiowa
122,52.268993,20.943825,17:02:05,4,4236,16:49:00,13.083333333333334,6132,01,Galla Anonima
178,52.185545,20.8962117,17:02:05,2,4339,16:55:00,7.083333333333333,4284,04,Skorosze
123,52.222054,21.090282,17:02:02,1,4407,16:46:00,16.033333333333335,2313,03,Meissnera
134,52.361641,21.061907,17:02:06,3,4409,17:00:00,2.1,1295,01,Olesin
713,52.2183345,20.9084793,17:02:02,3,5214,16:59:00,3.033333333333333,5013,02,Tkaczy
713,52.2145385,20.7446101,17:02:02,2,5217,17:05:00,-2.966666666666667,5138,01,AGRICOOP
523,52.258038,20.899975,17:02:00,11,5258,16:43:00,19.0,5055,01,Stare Bemowo
112,52.3044774,21.0823094,17:02:02,8,5409,17:03:00,-0.9666666666666667,1234,04,CH Marki
132,52.316895,21.067387,17:02:05,1,5455,16:55:00,7.083333333333333,1181,01,Okrągła
111,52.244431,20.979414,17:02:02,4,5945,16:51:00,11.033333333333333,5157,02,Esperanto
518,52.334682,20.941757,17:02:03,2,5969,17:00:00,2.05,1253,08,Nowodwory
105,52.22164,20.922341,17:02:03,5,6206,16:49:00,13.05,5001,02,Połczyńska-parking P+R
189,52.173237,21.020609,17:02:03,10,7233,16:55:00,7.05,3011,05,al.Lotników
190,52.305012,21.08539,17:02:03,10,7255,16:45:00,17.05,1234,01,CH Marki
182,52.2174714,20.9779649,17:02:05,4,7309,16:57:00,5.083333333333333,4116,01,Hala Kopińska
158,52.239285,21.080368,17:02:03,2,7318,17:01:00,1.05,2137,02,Spalinowa
514,52.2342738,21.1279475,17:02:02,3,7757,16:57:00,5.033333333333333,2015,04,Płowiecka
151,52.2302939,21.1045131,17:02:05,1,7816,17:05:00,-2.9166666666666665,2502,02,Rechniewskiego
125,52.2436526,21.0964446,17:02:02,4,7850,16:56:00,6.033333333333333,2010,02,Wspólna Droga
523,52.2499472,21.0911739,17:02:05,4,7859,16:44:00,18.083333333333332,2111,01,Garwolińska
514,52.2486335,21.2437899,17:02:05,2,7881,17:01:00,1.0833333333333333,2285,03,Wola Grzybowska
127,52.2095521,20.920493,17:02:04,6,8322,16:51:00,11.066666666666666,4225,01,Sympatyczna
217,52.1500358,21.0458741,17:02:04,5,8331,16:54:00,8.066666666666666,3280,01,Metro Imielin
165,52.1704503,20.9982395,17:02:04,1,8335,16:47:00,15.066666666666666,3267,02,Bokserska
127,52.2430765,21.0204068,17:02:02,3,8336,17:05:00,-2.966666666666667,7100,02,Browarna
120,52.324114,21.057126,17:01:45,8,8449,16:51:00,10.75,1326,03,Skarbka z Gór
120,52.266575,21.058441,17:02:03,7,8461,17:04:00,-1.95,1054,01,Piotra Skargi
145,52.287292,21.074795,17:02:04,4,8465,16:51:00,11.066666666666666,1060,02,Młodzieńcza
162,52.190926,21.083234,17:02:01,5,8500,16:44:00,18.016666666666666,3080,01,Statkowskiego
127,52.243205,21.0205733,17:01:57,2,8544,16:45:00,16.95,7100,02,Browarna
514,52.2415633,21.1348917,17:01:57,1,8565,16:52:00,9.95,2059,01,Okularowa
151,52.2303867,21.0829617,17:01:55,3,8574,16:51:00,10.916666666666666,2416,01,Kakowskiego
522,52.161005,21.0718403,17:02:05,1,8801,16:59:00,3.0833333333333335,3354,02,Świątynia Opatrzności Bożej
512,52.26678,21.0589533,17:02:02,2,8813,16:55:00,7.033333333333333,1054,01,Piotra Skargi
523,52.2585456,20.8984225,17:02:02,12,8846,16:52:00,10.033333333333333,5055,07,Stare Bemowo
512,52.255401,21.036453,17:01:56,4,8865,16:42:00,19.933333333333334,1003,04,Dw.Wileński
141,52.2366748,21.1113515,17:02:02,8,8881,17:01:00,1.0333333333333334,2105,03,Witolin
217,52.165945,21.069228,17:02:01,4,8884,16:51:00,11.016666666666667,3353,52,Oś Królewska
104,52.310772,21.039539,17:02:03,1,9083,17:04:00,-1.95,1511,02,Pośrednia
133,52.3191871,20.9509243,17:02:06,348,9203,16:57:00,5.1,1277,02,Tarchomin
133,52.3556104,20.9822039,17:02:06,2,9252,16:52:00,10.1,1116,01,Choszczówka
198,52.222054,21.243319,17:02:06,2,9353,17:05:00,-2.9,2275,04,Stara Miłosna (Ułańska)
516,52.321388,20.956085,17:02:03,1,9420,16:55:00,7.05,1314,01,Kamińskiego
516,52.338615,20.943499,17:02:01,2,9430,16:49:00,13.016666666666667,1406,01,Grzymalitów
157,52.253971,20.994558,17:01:57,5,9433,16:57:00,4.95,7021,01,Inflancka
707,52.0908255,20.934167833,17:02:01,1,9536,16:44:00,18.016666666666666,4251,01,Lesznowola
715,52.161940167,21.036662167,17:02:06,53,9542,17:00:00,2.1,3120,05,Ursynów Płn.
185,52.18572,21.062264,17:01:44,1,9803,16:44:00,17.733333333333334,3064,04,Goraszewska
167,52.208298,21.082894,17:02:03,5,9821,16:49:00,13.05,3308,03,Siekierki-Sanktuarium
167,52.2204,20.958802,17:02:04,8,9825,16:53:00,9.066666666666666,5097,01,Armatnia
167,52.258805,20.897751,17:02:01,9,9827,16:46:00,16.016666666666666,5055,02,Stare Bemowo
193,52.161938,21.036943,17:01:59,4,9917,16:42:00,19.983333333333334,3120,06,Ursynów Płn.
193,52.173454,21.026762,17:01:47,2,9936,16:54:00,7.783333333333333,3279,01,Metro Służew
186,52.238438,20.955881,17:01:51,1,9949,16:53:00,8.85,5028,04,Metro Młynów
263,52.164544,21.108883,17:02:48,4,1022,16:51:00,11.8,3150,02,Syta
200,52.0790885,21.1183511,17:02:55,1,1023,16:47:00,15.916666666666666,3181,02,Piasta
218,52.179886,21.015156,17:02:56,2,1200,17:02:00,0.9333333333333333,3113,03,Smoluchowskiego
218,52.179736,21.024381,17:02:51,1,1216,17:04:00,-1.15,3009,16,Metro Wilanowska
170,52.2595818,21.0254435,17:02:49,2,1506,17:02:00,0.8166666666666667,1005,05,pl.Hallera
126,52.3171868,20.9527403,17:02:46,3,1509,17:00:00,2.7666666666666666,1277,09,Tarchomin
119,52.2071233,21.0319717,17:02:55,4,1521,16:51:00,11.916666666666666,3026,53,Spacerowa
106,52.23241,20.976825,17:02:45,1,1534,17:05:00,-2.25,5095,01,Siedmiogrodzka
126,52.29201,21.0414883,17:02:47,1,1539,16:59:00,3.783333333333333,1147,03,Szpital Bródnowski
181,52.2693567,20.9866683,17:02:45,2,1542,16:49:00,13.75,6003,18,pl.Wilsona
166,52.139528,21.05788,17:02:36,343,1554,17:01:00,1.6,3281,04,Metro Natolin
221,52.260295,20.9902381,17:02:51,1,1812,17:00:00,2.85,6197,01,Felińskiego
183,52.2443935,21.1393451,17:02:55,1,1842,16:54:00,8.916666666666666,2067,02,Rekrucka
173,52.2395073,21.1152598,17:02:55,3,1858,16:52:00,10.916666666666666,2013,02,Kwatery Głównej
106,52.2288294,20.9682167,17:02:56,3,1907,16:56:00,6.933333333333334,5042,02,Szpital Wolski
217,52.170967,21.06238,17:02:56,2,2029,16:58:00,4.933333333333334,3041,01,os.Arbuzowa
719,52.2441197,20.8627162,17:02:55,2,2200,16:48:00,14.916666666666666,5144,02,Lubiczów
184,52.253613,20.923981,17:02:57,6,2205,16:46:00,16.95,5107,02,Widawska
124,52.175728,20.943348,17:02:53,2,2218,17:05:00,-2.1166666666666667,4015,12,P+R Al.Krakowska
120,52.2600566,21.0469456,17:02:59,6,3418,16:47:00,15.983333333333333,1053,01,Szwedzka
Z26,52.2255183,20.9372988,17:02:51,1,3419,16:58:00,4.85,5010,03,Sowińskiego
735,52.3695743,21.0287966,17:02:51,65,3436,17:02:00,0.85,1265,01,Gazownia
527,52.3202685,21.0572963,17:02:51,517,3442,16:58:00,4.85,1358,02,os.Derby III
527,52.3098088,21.0620011,17:02:56,516,3448,16:54:00,8.933333333333334,1280,01,Jesiennych Liści
178,52.217289,20.960714,17:02:56,1,4211,16:47:00,15.933333333333334,4045,06,rondo Zesłańców Syberyjskich
122,52.25172,20.913176,17:02:55,9,4235,17:03:00,-0.08333333333333333,5063,01,Radiowa
122,52.269306,20.942593,17:02:56,4,4236,16:49:00,13.933333333333334,6132,01,Galla Anonima
119,52.1954232,21.0487784,17:02:56,1,4321,16:57:00,5.933333333333334,3325,04,Beethovena
178,52.1867707,20.8964832,17:02:56,2,4339,16:56:00,6.933333333333334,4284,01,Skorosze
134,52.3616075,21.0619232,17:02:56,3,4409,17:00:00,2.933333333333333,1295,01,Olesin
181,52.287365,20.952251,17:02:54,3,4419,16:44:00,18.9,6010,01,Szpital Bielański
713,52.214431,20.744558,17:02:42,2,5217,17:05:00,-2.3,5138,01,AGRICOOP
188,52.2265011,21.054025,17:02:55,1,5232,16:58:00,4.916666666666667,2096,02,Wał Miedzeszyński
172,52.1985133,20.9847708,17:02:53,4,5236,16:50:00,12.883333333333333,4033,03,Rakowiec
112,52.3044829,21.0823034,17:02:52,8,5409,17:03:00,-0.13333333333333333,1234,04,CH Marki
120,52.356636,21.036726,17:02:51,1,5426,16:56:00,6.85,1296,03,Mochtyńska
175,52.174595,20.979597,17:02:51,400,5898,16:54:00,8.85,4039,01,Ośrodek Wojskowy
111,52.237755,21.051336,17:02:52,2,5925,17:01:00,1.8666666666666667,2131,02,rondo Waszyngtona
111,52.244431,20.979403,17:02:52,4,5945,16:51:00,11.866666666666667,5157,02,Esperanto
518,52.332432,20.941353,17:02:55,2,5969,17:02:00,0.9166666666666666,1253,03,Nowodwory
111,52.225983,21.067221,17:02:56,1,5972,16:54:00,8.933333333333334,2150,03,Ateńska
127,52.238861,21.029583,17:02:54,4,5975,16:47:00,15.9,7079,05,Metro Centrum Nauki Kopernik
518,52.318825,20.966085,17:02:55,4,5997,17:02:00,0.9166666666666666,1219,02,Milenijna
124,52.163197,20.930483,17:02:53,1,6207,16:50:00,12.883333333333333,4019,04,Na Skraju
112,52.270351,20.933319,17:02:51,4,7211,16:47:00,15.85,6047,01,Conrada
189,52.228226,20.897005,17:02:56,2,7242,16:53:00,9.933333333333334,5047,02,Człuchowska
190,52.305012,21.085394,17:02:56,10,7255,16:45:00,17.933333333333334,1234,01,CH Marki
182,52.2180389,20.9763416,17:02:56,4,7309,16:43:00,19.933333333333334,4116,02,Hala Kopińska
191,52.2112749,20.9758196,17:02:56,2,7711,16:59:00,3.933333333333333,4005,06,Bitwy Warszawskiej 1920 r.
177,52.197804,20.8686146,17:02:55,1,7729,16:52:00,10.916666666666666,4219,02,Śmigielska
162,52.216105,21.0446291,17:02:56,4,7736,16:58:00,4.933333333333334,7073,04,Szwoleżerów
509,52.3116905,20.9790121,17:02:56,6,7804,17:05:00,-2.066666666666667,1018,01,Ekspresowa
151,52.2304041,21.1045026,17:02:54,1,7816,17:05:00,-2.1,2502,02,Rechniewskiego
525,52.217305,21.164546,17:02:55,319,7838,16:50:00,12.916666666666666,2025,02,Alpejska-Instytut
141,52.1983722,20.9836845,17:02:56,4,7853,16:44:00,18.933333333333334,4033,01,Rakowiec
514,52.2486384,21.2438304,17:02:56,2,7881,17:01:00,1.9333333333333333,2285,03,Wola Grzybowska
L-3,52.0820665,20.9916741,17:02:56,1,80117,17:04:00,-1.0666666666666667,4276,02,Kielecka
165,52.1729055,20.9996466,17:02:54,1,8335,16:48:00,14.9,3265,02,Obrzeżna
127,52.2432335,21.0203758,17:02:52,3,8336,17:05:00,-2.1333333333333333,7100,02,Browarna
217,52.1565083,21.0756717,17:02:50,1,8357,16:48:00,14.833333333333334,3385,04,Branickiego
120,52.324173,21.067564,17:02:56,3,8442,17:02:00,0.9333333333333333,1182,03,Grodzisk
190,52.239235,20.943867,17:02:52,11,8450,16:47:00,15.866666666666667,5030,01,Metro Księcia Janusza
145,52.287285,21.074783,17:02:50,4,8465,16:51:00,11.833333333333334,1060,02,Młodzieńcza
127,52.243915,21.021705,17:02:45,2,8544,16:46:00,16.75,7060,01,Dobra
162,52.233818,21.030613,17:02:55,1,8595,16:45:00,17.916666666666668,7068,03,PKP Powiśle
523,52.2585973,20.8984665,17:02:56,12,8846,16:52:00,10.933333333333334,5055,07,Stare Bemowo
141,52.2368511,21.1060231,17:02:52,8,8881,16:51:00,11.866666666666667,2106,02,Tarnowiecka
148,52.223958,21.097303,17:02:37,7,8897,16:55:00,7.616666666666666,2147,02,Horbaczewskiego
141,52.20074,21.029934,17:02:38,5,8899,16:46:00,16.633333333333333,3117,02,Konduktorska
104,52.314777,21.038015,17:02:56,1,9083,17:05:00,-2.066666666666667,1512,02,Porzeczkowa
133,52.3181301,20.9529933,17:02:54,348,9203,16:47:00,15.9,1277,01,Tarchomin
164,52.1923917,21.0575303,17:02:55,3,9208,16:48:00,14.916666666666666,3062,01,Gołkowska
516,52.321564,20.956305,17:02:57,1,9420,16:55:00,7.95,1314,01,Kamińskiego
157,52.254051,20.9939,17:02:46,5,9433,16:57:00,5.766666666666667,7021,01,Inflancka
516,52.319103,20.945293,17:02:55,3,9437,17:01:00,1.9166666666666667,1257,02,Pancera
220,52.256486333,20.89785,17:02:55,4,9533,16:47:00,15.916666666666666,5054,02,Archimedesa
715,52.1619015,21.036616333,17:02:56,53,9542,17:00:00,2.933333333333333,3120,05,Ursynów Płn.
226,52.345062,21.054344,17:02:51,1,9694,16:50:00,12.85,1688,02,Os.Zielona Dolina
226,52.339993,21.047684,17:02:57,3,9698,16:59:00,3.95,1226,02,Mańki-Wojdy
167,52.20829,21.0829,17:02:57,5,9821,16:49:00,13.95,3308,03,Siekierki-Sanktuarium
131,52.22698,21.01351,17:02:52,2,9832,17:04:00,-1.1333333333333333,7012,02,Hoża
114,52.300251,21.041872,17:02:45,7,9928,17:05:00,-2.25,1152,05,Bródno-Podgrodzie
193,52.173462,21.026733,17:02:17,2,9936,16:54:00,8.283333333333333,3279,01,Metro Służew
186,52.267899,20.96006,17:02:56,9,9938,16:46:00,16.933333333333334,6042,05,Park Olszyna
263,52.164529,21.108889,17:03:48,4,1022,16:51:00,12.8,3150,02,Syta
107,52.196366,21.052413,17:03:59,4,1046,16:59:00,4.983333333333333,3060,01,al.Witosa
207,52.199695,20.87738,17:03:52,2,1055,16:53:00,10.866666666666667,4127,02,Gierdziejewskiego
208,52.2098716,20.975695,17:03:58,591,1059,17:00:00,3.966666666666667,4005,10,Bitwy Warszawskiej 1920 r.
108,52.177544,21.046583,17:04:00,399,1063,16:57:00,7.0,3094,02,Stegny
263,52.1502384,21.0465156,17:04:04,3,1213,16:46:00,18.066666666666666,3280,01,Metro Imielin
218,52.179736,21.024373,17:03:51,1,1216,17:04:00,-0.15,3009,16,Metro Wilanowska
218,52.1887796,20.9927829,17:04:03,3,1223,17:06:00,-1.95,3259,03,Maklakiewicza
181,52.2971716,20.8999483,17:03:39,4,1400,16:52:00,11.65,6069,03,Cm.Północny-Brama Gł.
240,52.3222775,21.0742595,17:04:00,1,1500,17:05:00,-1.0,1463,01,os.Lewandów II
118,52.2351183,21.0331108,17:04:00,3,1502,16:53:00,11.0,7064,02,Al. 3 Maja
126,52.317193,20.9527546,17:04:01,3,1509,17:00:00,4.016666666666667,1277,09,Tarchomin
119,52.2069183,21.0367967,17:04:02,4,1521,16:52:00,12.033333333333333,3084,51,Stępińska
106,52.2331067,20.981045,17:04:04,1,1534,17:06:00,-1.9333333333333333,5037,01,Muzeum Powstania Warszawskiego
126,52.2881483,21.0402383,17:03:50,1,1539,17:01:00,2.8333333333333335,1155,01,Chodecka
181,52.269314,20.986551,17:04:03,2,1542,16:49:00,15.05,6003,18,pl.Wilsona
115,52.2402615,21.1575121,17:03:58,5,1840,16:48:00,15.966666666666667,2064,02,Marysin
173,52.2397991,21.1144985,17:03:59,3,1858,16:52:00,11.983333333333333,2013,02,Kwatery Głównej
106,52.2323994,20.9663875,17:04:04,3,1907,16:58:00,6.066666666666666,5005,06,Metro Płocka
106,52.2373875,21.0201877,17:04:05,5,1909,16:48:00,16.083333333333332,7043,03,Nowy Świat
124,52.175705,20.943336,17:04:05,2,2218,17:05:00,-0.9166666666666666,4015,12,P+R Al.Krakowska
187,52.195699,20.9105516,17:04:04,6,2234,16:55:00,9.066666666666666,4093,01,Zapustna
184,52.2890086,20.9341652,17:04:04,1,2244,16:51:00,13.066666666666666,6057,03,Sokratesa
105,52.235302,20.896755,17:04:03,3,2255,16:53:00,11.05,5049,01,Szobera
Z26,52.2276001,20.9467666,17:04:00,2,3403,16:45:00,19.0,5009,53,Reduta Wolska
Z26,52.2237943,20.9312931,17:04:01,1,3419,16:57:00,7.016666666666667,5021,01,Fort Wola
511,52.3171926,20.9751176,17:04:04,3,3433,16:49:00,15.066666666666666,1019,02,Obrazkowa
527,52.323004,21.0570648,17:04:00,517,3442,16:59:00,5.0,1357,02,os.Derby VI
527,52.3105945,21.0605245,17:04:02,516,3448,17:05:00,-0.9666666666666667,1280,04,Jesiennych Liści
255,52.221588,20.930832,17:04:02,1,4214,16:59:00,5.033333333333333,5206,52,Hubalczyków
255,52.228893,20.970341,17:04:03,2,4217,17:01:00,3.05,5042,01,Szpital Wolski
154,52.1939782,20.9703086,17:04:03,2,4221,17:07:00,-2.95,4303,01,Jadwisin
154,52.191948,20.978918,17:04:03,3,4248,16:47:00,17.05,4035,04,Novotel
178,52.1889296,20.8985622,17:04:03,2,4339,16:57:00,7.05,4336,01,Hassa
134,52.362011,21.061878,17:04:03,3,4409,17:00:00,4.05,1295,01,Olesin
187,52.219436,20.971926,17:03:45,1,5204,16:46:00,17.75,4043,04,Grzymały-Sokołowskiego
713,52.2165809,20.8953963,17:04:02,3,5214,17:01:00,3.033333333333333,5192,02,Lazurowa
713,52.214435,20.744554,17:04:02,2,5217,17:05:00,-0.9666666666666667,5138,01,AGRICOOP
112,52.3043849,21.0849577,17:04:04,8,5409,17:05:00,-0.9333333333333333,1234,03,CH Marki
112,52.291954,21.01811,17:04:05,6,5441,17:00:00,4.083333333333333,1158,03,Bazyliańska
127,52.227776,21.003164,17:03:59,5,5889,16:56:00,7.983333333333333,7002,01,Dw.Centralny
175,52.178959,20.978506,17:04:02,400,5898,16:53:00,11.033333333333333,4038,01,Komitetu Obrony Robotników
503,52.163,21.0376,17:04:00,8,5928,16:53:00,11.0,3120,02,Ursynów Płn.
111,52.244438,20.979446,17:04:04,4,5945,16:51:00,13.066666666666666,5157,02,Esperanto
111,52.244362,20.979147,17:04:04,5,5949,17:06:00,-1.9333333333333333,5157,02,Esperanto
713,52.215309,20.851433,17:04:00,1,6230,16:54:00,10.0,5140,01,Jawczyce
517,52.217594,20.97757,17:04:05,7,7200,17:06:00,-1.9166666666666667,4116,01,Hala Kopińska
189,52.174236,21.013805,17:04:03,10,7233,16:53:00,11.05,3248,01,Bełdan
189,52.22823,20.897003,17:04:03,2,7242,16:53:00,11.05,5047,02,Człuchowska
150,52.340012,20.889883,17:03:56,2,756,16:50:00,13.933333333333334,6407,01,Łomianki-Centrum
191,52.2115935,20.9773355,17:04:05,2,7711,16:45:00,19.083333333333332,4005,01,Bitwy Warszawskiej 1920 r.
162,52.2173621,21.0376169,17:04:05,4,7736,16:59:00,5.083333333333333,7072,02,Agrykola
514,52.2420176,21.1362955,17:04:04,3,7757,16:59:00,5.066666666666666,2059,02,Okularowa
151,52.2304891,21.1046233,17:04:05,1,7816,17:05:00,-0.9166666666666666,2502,02,Rechniewskiego
143,52.2343707,21.1263732,17:04:05,6,7831,17:00:00,4.083333333333333,2015,01,Płowiecka
525,52.221196,21.163078,17:03:55,319,7838,16:51:00,12.916666666666666,2024,02,Odrodzenia
125,52.2215714,21.1629264,17:04:04,2,7844,17:01:00,3.066666666666667,2024,02,Odrodzenia
141,52.1957249,20.9827182,17:04:05,4,7853,16:45:00,19.083333333333332,4034,01,Baleya
514,52.2486222,21.2438026,17:04:04,2,7881,17:01:00,3.066666666666667,2285,03,Wola Grzybowska
L-3,52.0821465,20.9927675,17:04:05,1,80117,17:04:00,0.08333333333333333,4276,02,Kielecka
217,52.1455873,21.0514875,17:03:59,5,8331,16:52:00,11.983333333333333,3142,04,Natolin Płn.
127,52.2432715,21.0204058,17:04:02,3,8336,17:05:00,-0.9666666666666667,7100,02,Browarna
217,52.1543133,21.0698317,17:03:54,1,8357,16:49:00,14.9,3468,02,Św.u.Ledóchowskiej
120,52.325142,21.062723,17:04:05,3,8442,17:03:00,1.0833333333333333,1183,03,Kąty Grodziskie
190,52.239254,20.943886,17:04:05,11,8450,16:47:00,17.083333333333332,5030,01,Metro Księcia Janusza
120,52.250015,21.04417,17:04:01,6,8454,16:53:00,11.016666666666667,1001,08,Kijowska
509,52.317341,20.962326,17:04:05,5,8459,16:46:00,18.083333333333332,1256,01,Myśliborska
127,52.242213,21.024286,17:04:02,2,8544,16:47:00,17.033333333333335,7061,01,Biblioteka Uniwersytecka
514,52.219263,21.015456,17:03:50,4,8569,17:04:00,-0.16666666666666666,7006,14,Metro Politechnika
162,52.229391,21.031649,17:03:58,1,8595,16:46:00,17.966666666666665,7069,01,Książęca
141,52.2382448,21.1001513,17:03:58,9,8800,17:05:00,-1.0333333333333334,2107,04,Łukowska
504,52.183363,20.979919,17:04:03,5,8819,16:55:00,9.05,4037,03,Sasanki
523,52.258585,20.8985928,17:04:00,12,8846,16:52:00,12.0,5055,07,Stare Bemowo
141,52.2380056,21.1011438,17:04:02,8,8881,17:03:00,1.0333333333333334,2107,03,Łukowska
161,52.176037,21.176598,17:04:00,2,9064,17:06:00,-2.0,2170,01,Draceny
133,52.3169256,20.9522941,17:04:00,348,9203,16:55:00,9.0,1277,07,Tarchomin
164,52.1930451,21.0576994,17:04:02,3,9208,16:46:00,18.033333333333335,3062,02,Gołkowska
201,52.2674545,20.9392508,17:04:01,1,9226,16:56:00,8.016666666666667,6156,02,Niedzielskiego
203,52.2763308,20.9215928,17:04:03,472,9229,17:01:00,3.05,6049,03,Kwitnąca
133,52.3523883,20.98333,17:04:01,2,9252,16:50:00,14.016666666666667,1471,02,Brzezińska
234,52.310188,21.014248,17:03:59,2,9344,17:06:00,-2.0166666666666666,1091,71,Żerań Wschodni
234,52.337742,21.047052,17:03:59,1,9346,16:53:00,10.983333333333333,1346,54,Pszeniczna
198,52.216976,21.242538,17:04:02,2,9353,17:07:00,-2.966666666666667,2349,01,Rumiankowa
152,52.326546,21.041578,17:03:37,2,9416,16:56:00,7.616666666666666,1560,02,Warzelnicza-Szkoła
152,52.31649,20.959551,17:03:59,4,9427,16:52:00,11.983333333333333,1256,02,Myśliborska
516,52.320621,20.941307,17:03:56,3,9437,17:02:00,1.9333333333333333,1120,03,Nowodworska
159,52.2240085,21.024469167,17:04:01,2,9516,16:49:00,15.016666666666667,7038,04,Piękna
220,52.184595167,20.900261,17:04:02,1,9524,17:00:00,4.033333333333333,4131,01,Starodęby
715,52.161877833,21.036586833,17:03:56,53,9542,17:00:00,3.933333333333333,3120,05,Ursynów Płn.
226,52.340679,21.054729,17:04:02,3,9698,17:05:00,-0.9666666666666667,1697,01,Verdiego
167,52.2083,21.08291,17:04:03,5,9821,16:49:00,15.05,3308,03,Siekierki-Sanktuarium
167,52.25899,20.89808,17:04:04,9,9827,16:46:00,18.066666666666666,5055,02,Stare Bemowo
114,52.300266,21.041845,17:03:45,7,9928,17:05:00,-1.25,1152,05,Bródno-Podgrodzie
186,52.267899,20.96006,17:04:04,9,9938,16:46:00,18.066666666666666,6042,05,Park Olszyna
219,52.1908171,21.1507248,17:04:59,3,1010,17:03:00,1.9833333333333334,2402,01,Zabłudowska
263,52.164529,21.108889,17:04:48,4,1022,16:51:00,13.8,3150,02,Syta
208,52.2104383,20.9761383,17:04:54,591,1059,17:00:00,4.9,4005,10,Bitwy Warszawskiej 1920 r.
263,52.1507806,21.0484657,17:05:04,3,1213,16:47:00,18.066666666666666,3138,05,Polinezyjska
218,52.179586,21.024864,17:04:51,1,1216,17:04:00,0.85,3009,16,Metro Wilanowska
181,52.2971458,20.8999213,17:04:59,4,1400,16:52:00,12.983333333333333,6069,03,Cm.Północny-Brama Gł.
169,52.2963231,21.0377215,17:05:01,2,1505,16:56:00,9.016666666666667,1154,02,Klub Lira
126,52.3171691,20.9527331,17:04:54,3,1509,17:00:00,4.9,1277,09,Tarchomin
119,52.2060383,21.039145,17:05:03,4,1521,16:53:00,12.05,3084,53,Stępińska
106,52.2332083,20.9815183,17:04:51,1,1534,17:06:00,-1.15,5037,01,Muzeum Powstania Warszawskiego
126,52.2885517,21.0357883,17:04:54,1,1539,17:02:00,2.9,1156,01,Wyszogrodzka
181,52.2693567,20.9866683,17:04:50,2,1542,16:49:00,15.833333333333334,6003,18,pl.Wilsona
