lines,latitude,longitude,time,brigade,vehicle_number,scheduled_time,time_difference,stop_id,stop_pole,stop_name
523,52.218136,20.966099,14:08:50,13,7250,13:59:00,9.833333333333334,4044,02,Dw.Zachodni
521,52.1614882,21.2108775,14:08:49,2,7305,14:04:00,4.816666666666666,2048,05,PKP Falenica
125,52.241642,21.041466,14:08:51,1,7313,14:01:00,7.85,1231,03,Metro Stadion Narodowy
750,52.326607,20.907578,14:08:48,4,757,13:51:00,17.8,6658,02,11 Listopada
523,52.2477712,21.1066451,14:08:51,1,7730,13:51:00,17.85,2108,01,PKP Olszynka Grochowska
509,52.2469264,21.0475747,14:08:51,7,7748,14:00:00,8.85,2001,02,al.Zieleniecka
125,52.2376682,21.1196794,14:08:51,2,7806,13:52:00,16.85,2014,01,Gocławek
151,52.2304492,21.0833817,14:08:51,2,7842,14:06:00,2.85,2416,02,Kakowskiego
125,52.2083816,21.1965285,14:08:51,3,7868,13:53:00,15.85,2032,02,Międzylesie
523,52.2579501,20.900029,14:08:51,9,7883,14:03:00,5.85,5055,01,Stare Bemowo
120,52.292206,21.049932,14:08:51,3,8446,14:08:00,0.85,1146,03,Metro Kondratowicza
120,52.274551,21.048712,14:08:49,6,8449,13:58:00,10.816666666666666,1517,02,Lusińska
165,52.1781133,21.0079917,14:08:39,1,8507,13:52:00,16.65,3249,03,Instytut Fizyki
127,52.208723,20.895414,14:08:33,5,8510,14:04:00,4.55,4224,01,Nowe Włochy
217,52.177999,21.02943,14:08:47,5,8537,13:52:00,16.783333333333335,3037,01,Podbipięty
742,51.9811633,21.2168933,14:08:44,1,8547,14:09:00,-0.26666666666666666,3368,02,Rynek
523,52.238991,20.946233,14:08:45,12,8563,13:58:00,10.75,5020,02,Park Moczydło
507,52.2294267,21.0054217,14:08:39,1,8565,14:10:00,-1.35,7002,16,Dw.Centralny
Z26,52.229578,20.951094,14:08:45,1,8582,14:01:00,7.75,5008,01,Elekcyjna
165,52.1694433,20.9963378,14:08:44,4,8809,14:07:00,1.7333333333333334,3267,01,Bokserska
168,52.2344256,21.0976206,14:08:47,4,8815,13:52:00,16.783333333333335,2102,05,Zamieniecka
187,52.2161576,20.9594603,14:08:52,8,8890,13:50:00,18.866666666666667,4045,02,rondo Zesłańców Syberyjskich
161,52.172356,21.181635,14:08:50,2,9093,14:08:00,0.8333333333333334,2168,02,Majerankowa
239,52.154112,21.0382715,14:08:49,574,9227,14:10:00,-1.1833333333333333,3136,06,Ursynów Płd.
209,52.13289,20.981071,14:08:45,571,9230,14:10:00,-1.25,3407,03,Dawidy
133,52.3167636,20.9521609,14:08:49,2,9253,13:55:00,13.816666666666666,1277,07,Tarchomin
198,52.253799,21.22369,14:08:50,2,9319,13:50:00,18.833333333333332,2344,01,PKP Wesoła
179,52.1496084,21.0450267,14:08:48,3,9325,14:11:00,-2.2,3280,02,Metro Imielin
739,52.095303,21.052422,14:08:46,426,9331,14:11:00,-2.2333333333333334,3446,01,Wenus
256,52.292187,21.049641,14:08:50,1,9353,14:04:00,4.833333333333333,1146,03,Metro Kondratowicza
516,52.29118,21.000937,14:08:43,3,9437,14:05:00,3.716666666666667,1013,09,Żerań FSO
516,52.333977,20.942041,14:08:40,1,9454,14:03:00,5.666666666666667,1253,07,Nowodwory
737,52.081720167,20.966655833,14:08:52,54,9512,14:11:00,-2.1333333333333333,4270,02,Postępu
194,52.1959195,20.879204667,14:08:48,1,9513,14:02:00,6.8,4228,01,Wojciechowskiego
121,52.283616167,20.9271655,14:08:50,1,9515,14:00:00,8.833333333333334,6050,01,Tołstoja
715,52.167527833,20.934984333,14:08:51,55,9529,13:58:00,10.85,4018,01,Stoicka
220,52.203048667,20.894966,14:08:47,3,9530,14:10:00,-1.2166666666666666,4216,06,Ursus-Ratusz
131,52.168076,21.08389,14:08:36,1,9803,13:50:00,18.6,3044,05,Wilanów
131,52.19632,21.052422,14:08:43,4,9807,13:55:00,13.716666666666667,3060,01,al.Witosa
167,52.22785,20.952721,14:08:51,3,9841,13:51:00,17.85,5044,02,Ordona-WSA
167,52.21198,21.01933,14:08:49,5,9853,14:06:00,2.816666666666667,3001,01,pl.Unii Lubelskiej
193,52.17355,21.011929,14:08:10,2,9936,14:03:00,5.166666666666667,3248,03,Bełdan
193,52.170238,20.995478,14:08:48,1,9940,14:00:00,8.8,3267,71,Bokserska
210,52.307816,20.767401,14:08:20,1,9953,14:08:00,0.3333333333333333,6116,01,Skibińskiego
114,52.293285,21.012806,14:08:44,6,9955,13:55:00,13.733333333333333,1159,02,PKP Toruńska
219,52.2233671,21.1003781,14:09:42,1,1001,14:10:00,-0.3,2148,06,Gocław
219,52.2103078,21.1607453,14:09:50,2,1008,14:08:00,1.8333333333333333,2038,04,Piechurów
107,52.2445567,20.9908333,14:09:42,4,1044,13:54:00,15.7,7082,04,Nowolipki
208,52.202856,20.949283,14:09:30,2,1051,13:51:00,18.5,4312,02,Maszynowa
200,52.0780986,21.0753411,14:09:47,1,1064,14:00:00,9.783333333333333,3177,71,Pańska
106,52.2476777,20.9650631,14:09:47,3,1220,14:04:00,5.783333333333333,5124,02,Ostroroga
119,52.209682,21.133436,14:09:43,1,1413,14:10:00,-0.2833333333333333,2247,01,Trakt Lubelski-Las
183,52.2447155,21.0870525,14:09:46,2,1419,14:12:00,-2.2333333333333334,2008,15,Wiatraczna
119,52.2139167,21.1025083,14:09:34,3,1526,14:07:00,2.566666666666667,2249,01,Narodowa
221,52.259535,20.99292,14:09:38,1,1536,14:09:00,0.6333333333333333,6212,02,Dw.Gdański (Rydygiera)
156,52.290898,20.928026,14:09:42,4,1540,13:50:00,19.7,6059,23,Metro Młociny
118,52.2392526,21.0273358,14:09:47,2,1806,13:59:00,10.783333333333333,7062,01,Zajęcza
126,52.300948,21.011251,14:09:32,3,1813,14:09:00,0.5333333333333333,1259,02,Chłodnia
173,52.2248303,21.2433021,14:09:43,5,1830,14:04:00,5.716666666666667,2465,01,Mazowiecka
222,52.2191817,21.0249121,14:09:46,3,1907,14:10:00,-0.23333333333333334,7037,03,pl.Na Rozdrożu
189,52.192989,20.944389,14:09:46,9,2018,14:09:00,0.7666666666666667,4088,01,Przedpole
165,52.1562942,20.9981324,14:09:44,3,2026,14:10:00,-0.26666666666666666,3289,02,Hołubcowa
709,52.098495,21.018665,14:09:46,4,2037,13:54:00,15.766666666666667,3160,01,Mysiadło
105,52.2287874,20.9678934,14:09:46,4,2231,13:55:00,14.766666666666667,5042,02,Szpital Wolski
523,52.239761,20.919998,14:09:44,8,2234,14:01:00,8.733333333333333,5033,01,Konarskiego
184,52.291039,20.92742,14:09:42,5,2235,14:08:00,1.7,6059,24,Metro Młociny
105,52.238998,20.900627,14:09:44,2,2241,14:05:00,4.733333333333333,5050,71,os.Górczewska
L20,52.1122255,21.3347795,14:09:48,1,25183,13:55:00,14.8,2813,01,Świerk-Szkoła
120,52.2667036,21.0588803,14:09:43,4,3406,14:10:00,-0.2833333333333333,1054,02,Piotra Skargi
120,52.3011561,21.0583527,14:09:43,7,3430,14:02:00,7.716666666666667,1179,03,CH Targówek
122,52.2661514,20.945659,14:09:46,7,4202,14:02:00,7.766666666666667,6155,03,Obrońców Tobruku
255,52.224422,20.929369,14:09:46,2,4208,14:01:00,8.766666666666667,5021,06,Fort Wola
207,52.193909,20.890179,14:09:45,4,4210,14:06:00,3.75,4096,01,pl.Tysiąclecia
154,52.217129,20.964018,14:09:44,1,4221,13:56:00,13.733333333333333,4045,71,rondo Zesłańców Syberyjskich
129,52.2458859,20.9392331,14:09:45,1,4227,13:50:00,19.75,5073,03,Koło
119,52.2024241,21.0049246,14:09:45,4,4305,14:11:00,-1.25,3125,02,Łowicka
168,52.196158,21.0015004,14:09:47,1,4315,13:53:00,16.783333333333335,3239,02,Wołoska
153,52.2732486,21.1582806,14:09:47,3,4319,14:10:00,-0.21666666666666667,2094,01,Szyszaków
153,52.2592867,21.1618796,14:09:46,2,4322,14:08:00,1.7666666666666666,2083,02,Rembertów-Ratusz
119,52.2083133,21.0297463,14:09:47,5,4323,14:04:00,5.783333333333333,3026,52,Spacerowa
126,52.316639,20.960051,14:09:46,2,4409,14:05:00,4.766666666666667,1256,02,Myśliborska
134,52.318604,21.050245,14:09:46,2,4413,14:07:00,2.7666666666666666,1286,02,Juranda ze Spychowa
181,52.296795,20.900356,14:09:42,3,4414,13:52:00,17.7,6069,03,Cm.Północny-Brama Gł.
240,52.33828,21.118799,14:09:47,1,4416,13:51:00,18.783333333333335,1240,03,Pustelnik
134,52.271801,20.9681,14:09:40,3,4432,14:12:00,-2.3333333333333335,6005,17,Metro Marymont
177,52.1945283,20.8677201,14:09:38,1,5226,13:53:00,16.633333333333333,4343,01,Keniga
172,52.1783022,21.0485732,14:09:39,6,5230,13:55:00,14.65,3094,05,Stegny
521,52.2079183,20.9638234,14:09:46,5,5234,14:06:00,3.7666666666666666,4119,03,Szczęśliwice
523,52.2584499,20.8981872,14:09:42,10,5242,14:12:00,-2.3,5055,07,Stare Bemowo
187,52.1953755,20.8633607,14:09:43,6,5252,14:00:00,9.716666666666667,4220,01,Władysława Hermana
120,52.361645,21.062,14:09:46,1,5424,14:11:00,-1.2333333333333334,1295,01,Olesin
503,52.253315,21.000307,14:09:43,1,5870,14:06:00,3.716666666666667,7018,05,Muranowska
503,52.228924,21.022898,14:09:46,3,5889,13:57:00,12.766666666666667,7040,02,pl.Trzech Krzyży
503,52.149471,21.045097,14:09:45,6,5893,13:56:00,13.75,3280,02,Metro Imielin
175,52.198067,20.984011,14:09:47,403,5925,14:05:00,4.783333333333333,4033,01,Rakowiec
111,52.235317,21.018534,14:09:46,2,5935,14:06:00,3.7666666666666666,7049,02,Ordynacka
127,52.243183,21.020546,14:09:47,1,5963,14:05:00,4.783333333333333,7100,02,Browarna
111,52.243595,21.002098,14:09:44,1,5968,13:58:00,11.733333333333333,7016,02,pl.Bankowy
105,52.228798,20.968397,14:09:43,5,6219,14:10:00,-0.2833333333333333,5042,02,Szpital Wolski
191,52.193913,20.902634,14:09:41,1,6224,14:03:00,6.683333333333334,4125,02,Skoroszewska
523,52.2173627,21.0058597,14:09:47,14,7201,14:01:00,8.783333333333333,7093,06,GUS
523,52.2390202,20.9440264,14:09:46,7,7255,13:55:00,14.766666666666667,5030,01,Metro Księcia Janusza
507,52.225567,21.068837,14:09:40,3,7306,14:11:00,-1.3333333333333333,2143,02,Afrykańska
125,52.241707,21.041458,14:09:45,1,7313,14:01:00,8.75,1231,03,Metro Stadion Narodowy
250,52.297283,20.888605,14:09:42,1,748,14:01:00,8.7,6214,01,Wólczyńska
509,52.2473566,21.0474904,14:09:47,7,7748,14:00:00,9.783333333333333,2001,02,al.Zieleniecka
125,52.2379684,21.1190556,14:09:47,2,7806,13:52:00,17.783333333333335,2014,01,Gocławek
143,52.217945,21.020109,14:09:40,7,7846,14:02:00,7.666666666666667,7009,01,Marszałkowska
145,52.2422539,21.1352379,14:09:46,3,7853,13:54:00,15.766666666666667,2059,06,Okularowa
125,52.2083682,21.1964947,14:09:46,3,7868,13:53:00,16.766666666666666,2032,02,Międzylesie
120,52.292183,21.049101,14:09:45,3,8446,14:08:00,1.75,1146,03,Metro Kondratowicza
120,52.272537,21.04603,14:09:42,6,8449,13:59:00,10.7,1138,01,DKS Targówek
138,52.251373,21.038456,14:09:46,3,8459,13:50:00,19.766666666666666,1002,02,Ząbkowska
165,52.1798867,21.0151883,14:09:46,1,8507,13:54:00,15.766666666666667,3113,03,Smoluchowskiego
217,52.1507367,21.0486017,14:09:44,3,8508,13:55:00,14.733333333333333,3138,05,Polinezyjska
217,52.177885,21.030125,14:09:27,5,8537,13:52:00,17.45,3037,01,Podbipięty
742,51.9811633,21.2168933,14:09:32,1,8547,14:09:00,0.5333333333333333,3368,02,Rynek
507,52.2294267,21.0054217,14:09:46,1,8565,14:10:00,-0.23333333333333334,7002,16,Dw.Centralny
165,52.1669988,20.9929693,14:09:41,4,8809,14:08:00,1.6833333333333333,3268,01,Taborowa
523,52.2275448,20.9573328,14:09:45,6,8844,13:50:00,19.75,5043,05,PKP Wola (Kasprzaka)
512,52.2732673,21.0640088,14:09:43,3,8872,14:02:00,7.716666666666667,1056,02,Bieżuńska
209,52.132901,20.981028,14:09:32,571,9230,14:10:00,-0.4666666666666667,3407,03,Dawidy
Z12,52.2849196,20.9287844,14:09:43,1,9252,14:09:00,0.7166666666666667,6050,02,Tołstoja
133,52.3167636,20.9521609,14:09:47,2,9253,13:55:00,14.783333333333333,1277,07,Tarchomin
198,52.253784,21.223673,14:09:45,2,9319,13:50:00,19.75,2344,01,PKP Wesoła
179,52.1475859,21.0417384,14:09:38,3,9325,14:12:00,-2.3666666666666667,3139,04,Miklaszewskiego
739,52.092327,21.051025,14:09:46,426,9331,14:12:00,-2.2333333333333334,3440,01,Nadziei
179,52.131237,21.065773,14:09:44,5,9348,14:06:00,3.7333333333333334,3282,02,Metro Kabaty
256,52.292187,21.049404,14:09:45,1,9353,14:04:00,5.75,1146,03,Metro Kondratowicza
157,52.253658,20.997795,14:09:48,5,9428,13:51:00,18.8,7018,02,Muranowska
516,52.291172,21.000925,14:09:43,3,9437,14:05:00,4.716666666666667,1013,09,Żerań FSO
516,52.333977,20.942043,14:09:40,1,9454,14:03:00,6.666666666666667,1253,07,Nowodwory
220,52.249706167,20.921815167,14:09:46,1,9520,13:53:00,16.766666666666666,5106,01,Orlich Gniazd
220,52.2064025,20.891673167,14:09:47,3,9530,14:11:00,-1.2166666666666666,4129,04,PKP Ursus Płn.
131,52.168076,21.083878,14:09:16,1,9803,13:50:00,19.266666666666666,3044,05,Wilanów
167,52.22773,20.951851,14:09:44,3,9841,13:51:00,18.733333333333334,5044,02,Ordona-WSA
186,52.228733,20.957228,14:09:31,8,9908,14:05:00,4.516666666666667,5043,06,PKP Wola (Kasprzaka)
193,52.161968,21.036911,14:09:42,4,9912,14:12:00,-2.3,3120,06,Ursynów Płn.
186,52.334183,20.942217,14:09:44,4,9939,13:58:00,11.733333333333333,1253,09,Nowodwory
193,52.1702,20.995405,14:09:43,1,9940,14:00:00,9.716666666666667,3267,71,Bokserska
150,52.291637,20.930267,14:09:16,1,9943,13:56:00,13.266666666666667,6059,03,Metro Młociny
193,52.161469,21.049274,14:09:44,3,9950,14:07:00,2.7333333333333334,3206,02,SGGW-Klinika
114,52.30027,21.041861,14:09:36,5,9952,14:05:00,4.6,1152,05,Bródno-Podgrodzie
210,52.307831,20.767389,14:09:20,1,9953,14:08:00,1.3333333333333333,6116,01,Skibińskiego
219,52.214012,21.1566391,14:10:45,2,1008,14:09:00,1.75,2037,03,PKP Anin
108,52.1827662,21.0574177,14:10:43,2,1034,13:54:00,16.716666666666665,3033,55,św.Bonifacego
208,52.205354,20.943323,14:10:30,2,1051,13:53:00,17.5,4047,03,PKP WKD Al.Jerozolimskie
228,52.209364,20.920658,14:10:35,1,1055,13:55:00,15.583333333333334,4225,01,Sympatyczna
200,52.077942,21.075838,14:10:40,1,1064,14:00:00,10.666666666666666,3177,02,Pańska
218,52.1892244,21.0183634,14:10:43,3,1205,13:52:00,18.716666666666665,3114,05,Metro Wierzbno
106,52.2476989,20.9650701,14:10:44,3,1220,14:04:00,6.733333333333333,5124,02,Ostroroga
218,52.177988,21.006166,14:10:41,4,1535,13:54:00,16.683333333333334,3249,02,Instytut Fizyki
221,52.2604033,20.9889367,14:10:44,1,1536,14:10:00,0.7333333333333333,6197,02,Felińskiego
118,52.242023,21.0245536,14:10:42,2,1806,13:58:00,12.7,7061,01,Biblioteka Uniwersytecka
126,52.2923315,21.0426681,14:10:43,4,1811,14:08:00,2.716666666666667,1147,02,Szpital Bródnowski
123,52.2252895,21.0837385,14:10:41,2,1819,13:59:00,11.683333333333334,2145,04,Abrahama
222,52.1888,20.9973,14:10:44,1,1901,14:10:00,0.7333333333333333,3258,01,Zajezdnia Woronicza
709,52.0916019,21.0187992,14:10:43,4,2037,13:56:00,14.716666666666667,3191,01,Iwiczna
184,52.291069,20.927557,14:10:43,5,2235,14:08:00,2.716666666666667,6059,24,Metro Młociny
105,52.23901,20.900787,14:10:41,2,2241,14:05:00,5.683333333333334,5050,71,os.Górczewska
L51,52.0758145,21.250194,14:10:44,1,25188,14:01:00,9.733333333333333,2870,02,Stare Miasto
Z26,52.22516,20.929645,14:10:42,3,3414,14:10:00,0.7,5011,07,Cm.Wolski
509,52.3180775,20.9534405,14:10:42,4,3467,13:59:00,11.7,1277,01,Tarchomin
122,52.2658027,20.945317,14:10:44,7,4202,14:02:00,8.733333333333333,6155,03,Obrońców Tobruku
178,52.2301434,20.9824039,14:10:43,3,4207,14:04:00,6.716666666666667,5040,02,rondo Daszyńskiego
255,52.223564,20.931067,14:10:42,2,4208,14:09:00,1.7,5021,01,Fort Wola
154,52.2171366,20.9640259,14:10:44,1,4221,13:56:00,14.733333333333333,4045,71,rondo Zesłańców Syberyjskich
154,52.175716,20.944563,14:10:44,3,4224,13:55:00,15.733333333333333,4015,09,P+R Al.Krakowska
178,52.190044,20.899533,14:10:38,2,4230,13:58:00,12.633333333333333,4258,04,Składkowskiego
178,52.201893,20.937403,14:10:44,1,4249,14:09:00,1.7333333333333334,4048,01,Popularna
119,52.2018732,21.0005519,14:10:44,4,4305,14:12:00,-1.2666666666666666,3237,02,Kulskiego
153,52.2705824,21.1503056,14:10:44,3,4319,13:57:00,13.733333333333333,2092,02,Paderewskiego
154,52.200151,20.9672345,14:10:44,2,4336,13:52:00,18.733333333333334,4351,01,Grójecka
240,52.338894,21.118414,14:10:43,1,4416,13:52:00,18.716666666666665,1240,01,Pustelnik
156,52.291943,20.930891,14:10:40,5,4418,14:13:00,-2.3333333333333335,6059,03,Metro Młociny
134,52.271793,20.96809,14:10:42,3,4432,14:12:00,-1.3,6005,17,Metro Marymont
124,52.1719372,20.939576,14:10:42,1,5214,14:00:00,10.7,4016,01,Szyszkowa
172,52.1783024,21.0485738,14:10:39,6,5230,13:55:00,15.65,3094,05,Stegny
521,52.2079183,20.9638234,14:10:36,5,5234,14:06:00,4.6,4119,03,Szczęśliwice
523,52.2584491,20.8981864,14:10:42,10,5242,14:12:00,-1.3,5055,07,Stare Bemowo
184,52.2874024,20.9378076,14:10:43,6,5245,14:08:00,2.716666666666667,6055,02,Metro Wawrzyszew
187,52.1939834,20.860402,14:10:43,6,5252,13:59:00,11.716666666666667,4337,01,Henryka Brodatego
511,52.321402,20.9715529,14:10:43,1,5415,14:11:00,-0.2833333333333333,1020,02,Białołęka-Ratusz
120,52.361629,21.061974,14:10:43,1,5424,14:11:00,-0.2833333333333333,1295,01,Olesin
Z26,52.231911,20.959442,14:10:43,2,5425,13:57:00,13.716666666666667,5006,02,Sokołowska
175,52.198,20.9839,14:10:44,403,5925,14:05:00,5.733333333333333,4033,01,Rakowiec
158,52.241859,21.071814,14:10:43,5,5926,13:58:00,12.716666666666667,2133,06,Kinowa
127,52.24316,21.020472,14:10:44,1,5963,14:05:00,5.733333333333333,7100,02,Browarna
111,52.243828,21.001785,14:10:43,1,5968,13:58:00,12.716666666666667,7016,02,pl.Bankowy
518,52.236389,21.018204,14:10:44,5,5971,14:04:00,6.733333333333333,7049,01,Ordynacka
105,52.228752,20.967995,14:10:43,5,6219,14:10:00,0.7166666666666667,5042,02,Szpital Wolski
521,52.159401,21.204506,14:10:42,2,7305,14:02:00,8.7,2052,03,Falenica
125,52.241707,21.041479,14:10:40,1,7313,14:01:00,9.666666666666666,1231,03,Metro Stadion Narodowy
750,52.331879,20.90169,14:10:40,4,757,13:53:00,17.666666666666668,6626,02,POLMO
514,52.2558387,21.1564183,14:10:42,1,7742,14:02:00,8.7,2070,02,PKP Rembertów
125,52.2398656,21.1143059,14:10:42,2,7806,13:53:00,17.7,2013,01,Kwatery Głównej
509,52.2711851,21.0167676,14:10:43,6,7810,13:56:00,14.716666666666667,1008,02,PIMot
182,52.2242432,21.0441112,14:10:44,2,7836,14:10:00,0.7333333333333333,7076,02,Torwar
151,52.2330877,21.0840867,14:10:44,2,7842,14:05:00,5.733333333333333,2415,01,Kompasowa
125,52.2083839,21.1964931,14:10:43,3,7868,13:53:00,17.716666666666665,2032,02,Międzylesie
141,52.183881,20.977308,14:10:35,2,8306,14:05:00,5.583333333333333,4037,04,Sasanki
727,52.0370205,20.9438085,14:10:30,422,8338,14:13:00,-2.5,3218,03,Głosków-Szkoła
120,52.34243,21.055195,14:10:41,8,8450,14:02:00,8.683333333333334,1687,01,Pucciniego
217,52.1715783,21.0603167,14:10:32,2,8504,13:54:00,16.533333333333335,3041,02,os.Arbuzowa
217,52.1498967,21.05331,14:10:33,3,8508,13:56:00,14.55,3144,01,Szolc-Rogozińskiego
127,52.207683,20.90453,14:10:33,5,8510,14:06:00,4.55,4222,01,Rybnicka
174,52.1840767,21.0200317,14:10:32,3,8511,13:53:00,17.533333333333335,3111,02,os.Domaniewska
217,52.17691,21.0359917,14:10:27,5,8537,13:53:00,17.45,3038,01,Dominikańska
742,51.9811267,21.216475,14:10:34,1,8547,14:09:00,1.5666666666666667,3368,02,Rynek
523,52.239513,20.940763,14:10:26,12,8563,14:00:00,10.433333333333334,5030,02,Metro Księcia Janusza
507,52.2294267,21.0054217,14:10:34,1,8565,14:10:00,0.5666666666666667,7002,16,Dw.Centralny
514,52.229795,21.06704,14:10:32,3,8568,14:04:00,6.533333333333333,2098,01,Międzynarodowa
704,52.2281268,21.1409725,14:10:43,2,8830,14:10:00,0.7166666666666667,2018,02,Trakt Lubelski
148,52.1468366,21.0360421,14:10:35,3,8880,14:11:00,-0.4166666666666667,3299,02,Szpital Południowy
187,52.211877,20.9517995,14:10:46,8,8890,13:51:00,19.766666666666666,4051,02,Berestecka
161,52.171398,21.192301,14:10:44,2,9093,14:10:00,0.7333333333333333,2166,02,Nadarzyńska
133,52.3167669,20.9521641,14:10:43,2,9253,13:55:00,15.716666666666667,1277,07,Tarchomin
234,52.317909,21.049761,14:10:42,3,9311,14:11:00,-0.3,1286,03,Juranda ze Spychowa
135,52.247768,21.042732,14:10:45,1,9318,13:56:00,14.75,1231,12,Metro Stadion Narodowy
739,52.091503,21.050774,14:10:45,426,9331,14:12:00,-1.25,3440,01,Nadziei
256,52.323864,21.06719,14:10:40,2,9337,13:52:00,18.666666666666668,1182,03,Grodzisk
179,52.13118,21.061434,14:10:39,5,9348,14:05:00,5.65,3283,02,Mielczarskiego
516,52.291176,21.000927,14:10:43,3,9437,14:05:00,5.716666666666667,1013,09,Żerań FSO
516,52.333969,20.942032,14:10:41,1,9454,14:03:00,7.683333333333334,1253,07,Nowodwory
103,52.254486,20.971327,14:10:15,4,9456,14:10:00,0.25,5122,01,Tatarska
226,52.340008,21.047684,14:10:44,3,9459,13:59:00,11.733333333333333,1226,02,Mańki-Wojdy
220,52.181009333,20.904971167,14:10:44,4,9514,14:02:00,8.733333333333333,4183,01,WKD Opacz
715,52.1721435,20.939734333,14:10:41,55,9529,13:59:00,11.683333333333334,4016,01,Szyszkowa
220,52.210151833,20.894341333,14:10:42,3,9530,14:12:00,-1.3,4224,06,Nowe Włochy
131,52.207123,21.032021,14:10:44,5,9809,14:04:00,6.733333333333333,3026,53,Spacerowa
114,52.26487,20.972576,14:10:19,7,9910,14:02:00,8.316666666666666,6040,05,Sady Żoliborskie
193,52.161957,21.036938,14:10:44,4,9912,14:12:00,-1.2666666666666666,3120,06,Ursynów Płn.
210,52.291382,20.840141,14:10:44,2,9932,14:08:00,2.7333333333333334,6124,02,Sokołowskiego
186,52.334206,20.942236,14:10:41,4,9939,13:58:00,12.683333333333334,1253,09,Nowodwory
193,52.170177,20.995319,14:10:43,1,9940,14:00:00,10.716666666666667,3267,71,Bokserska
150,52.291306,20.930033,14:10:16,1,9943,13:56:00,14.266666666666667,6059,03,Metro Młociny
114,52.300266,21.041845,14:10:36,5,9952,14:05:00,5.6,1152,05,Bródno-Podgrodzie
210,52.307823,20.767372,14:10:20,1,9953,14:08:00,2.3333333333333335,6116,01,Skibińskiego
114,52.290585,21.018578,14:10:15,6,9955,13:57:00,13.25,1158,01,Bazyliańska
219,52.2244568,21.0920963,14:12:01,1,1001,14:12:00,0.016666666666666666,2146,03,Bora-Komorowskiego
219,52.1842426,21.1738976,14:11:59,3,1002,14:10:00,1.9833333333333334,2414,02,Zasadowa
219,52.2140785,21.1505271,14:12:05,2,1008,14:10:00,2.0833333333333335,2265,01,Pomiechowska
107,52.2473433,20.99905,14:11:50,4,1044,13:52:00,19.833333333333332,7024,02,Zamenhofa
200,52.078091,21.085123,14:12:03,1,1064,14:01:00,11.05,3101,02,Chopina
107,52.190498,21.082806,14:12:03,1,1076,14:05:00,7.05,3080,01,Statkowskiego
218,52.190777,21.024767,14:12:04,3,1205,13:55:00,17.066666666666666,3007,02,Królikarnia
263,52.1633661,21.1079397,14:12:02,1,1207,14:15:00,-2.966666666666667,3278,01,Ogrody Działkowe Wilanówka
106,52.2476814,20.9650705,14:12:03,3,1220,14:04:00,8.05,5124,02,Ostroroga
126,52.308381,20.984748,14:11:58,1,1400,14:11:00,0.9666666666666667,1017,04,Płochocińska
117,52.234989,21.035967,14:12:02,1,1418,13:57:00,15.033333333333333,7003,01,most Poniatowskiego
117,52.222228,21.102428,14:11:59,3,1525,13:52:00,19.983333333333334,2148,01,Gocław
218,52.178986,21.00253,14:12:01,4,1535,13:55:00,17.016666666666666,3243,06,rondo Unii Europejskiej
221,52.259915,20.98356,14:12:01,1,1536,13:59:00,13.016666666666667,6198,01,ks.Boguckiego
181,52.279555,20.973665,14:11:53,2,1538,14:14:00,-2.1166666666666667,6137,02,Rudzka
169,52.27037,21.0414367,14:11:57,2,1555,14:11:00,0.95,1142,01,Rogowska
118,52.2458171,21.0199881,14:11:59,2,1806,13:55:00,16.983333333333334,7059,02,Mariensztat
126,52.29195,21.0498213,14:12:02,4,1811,14:09:00,3.033333333333333,1146,02,Metro Kondratowicza
222,52.1912494,20.9954939,14:12:04,2,1910,14:09:00,3.066666666666667,3257,01,Instytut Reumatologii
222,52.244698,21.005014,14:12:00,4,1911,14:15:00,-3.0,7101,01,Bielańska
523,52.2397,20.936794,14:12:01,8,2234,14:04:00,8.016666666666667,5031,01,Góralska
184,52.291119,20.92762,14:12:00,5,2235,14:08:00,4.0,6059,24,Metro Młociny
105,52.238998,20.900782,14:12:04,2,2241,14:05:00,7.066666666666666,5050,71,os.Górczewska
105,52.2202009,20.8970114,14:12:04,1,2242,13:58:00,14.066666666666666,5045,01,Sternicza
523,52.21796,21.020351,14:12:04,5,2243,13:55:00,17.066666666666666,7009,01,Marszałkowska
509,52.2469441,21.047483,14:12:01,8,3403,14:15:00,-2.9833333333333334,2001,02,al.Zieleniecka
120,52.2694388,21.0595095,14:12:02,4,3406,14:12:00,0.03333333333333333,1055,04,Gorzykowska
120,52.337857,21.0470336,14:11:47,2,3436,14:09:00,2.783333333333333,1346,02,Pszeniczna
511,52.3435106,20.9517173,14:11:59,3,3452,14:11:00,0.9833333333333333,1025,01,Poetów
122,52.262794,20.951811,14:12:04,7,4202,14:01:00,11.066666666666666,6129,02,gen.Maczka
255,52.224548,20.936316,14:12:02,2,4208,14:10:00,2.033333333333333,5010,53,Sowińskiego
154,52.2171251,20.9640062,14:12:04,1,4221,13:56:00,16.066666666666666,4045,71,rondo Zesłańców Syberyjskich
255,52.230145,20.982401,14:12:03,1,4245,14:07:00,5.05,5040,02,rondo Daszyńskiego
178,52.205879,20.9433,14:12:03,1,4249,14:10:00,2.05,4047,01,PKP WKD Al.Jerozolimskie
119,52.2136301,21.0237283,14:12:01,5,4323,14:06:00,6.016666666666667,3001,58,pl.Unii Lubelskiej
134,52.326809,21.048326,14:12:04,2,4413,14:10:00,2.066666666666667,1288,02,Ostródzka-Szkoła
