lines,latitude,longitude,time,brigade,vehicle_number
503,52.2547145,21.0022936,16:32:49,1,5880
128,52.2148234,20.9883182,16:32:49,704,5881
175,52.169445,20.978277,16:32:47,411,5882
519,52.182156,21.055183,16:32:50,5,5884
503,52.206928,21.030323,16:32:51,10,5885
519,52.222401,21.016649,16:32:49,7,5886
175,52.231079,21.018045,16:32:48,333,5887
503,52.146755,21.043133,16:32:50,6,5888
127,52.210056,20.91918,16:32:52,5,5889
503,52.255581,21.004599,16:32:48,12,5891
128,52.205803,20.971859,16:32:52,703,5893
175,52.243179,21.012787,16:32:47,402,5896
519,52.229511,21.002846,16:32:50,6,5897
175,52.20343,20.98538,16:32:47,400,5898
128,52.206005,20.971346,16:32:51,407,5899
111,52.222069,21.102415,16:32:52,7,5900
116,52.235033,21.116638,16:32:00,3,5901
116,52.169,21.0717,16:32:50,5,5902
128,52.237587,21.017899,16:32:50,706,5903
128,52.2295,21.0113,16:32:48,702,5904
111,52.240728,21.0157896,16:32:52,013,5905
507,52.222794,21.102163,16:32:50,012,5906
507,52.229461,21.005314,16:32:41,011,5907
503,52.204342,21.032967,16:32:48,4,5908
116,52.205296,21.032112,16:32:50,3,5910
116,52.267918,20.987324,16:32:50,17,5911
128,52.224113,20.989838,16:32:51,404,5912
116,52.204197,21.033035,16:32:47,8,5914
180,52.2067,21.0403,16:32:51,5,5916
180,52.247578,20.978813,16:32:52,015,5917
180,52.2065,21.043,16:32:50,017,5919
175,52.170712,20.979355,16:32:52,410,5920
151,52.230331,21.104792,16:32:46,07,5921
175,52.228622,21.005548,16:32:48,401,5922
180,52.271202,20.934149,16:32:49,13,5923
111,52.244411,20.979435,16:32:51,2,5925
116,52.170235,21.067656,16:32:47,6,5926
180,52.2532,20.9808,16:32:49,10,5927
503,52.1675,21.0342,16:32:51,8,5928
180,52.176502,21.0758,16:32:47,438,5929
116,52.191101,21.045898,16:32:49,4,5930
503,52.236668,21.01808,16:32:51,2,5931
175,52.219784,20.989845,16:32:48,707,5932
507,52.232067,21.022917,16:32:49,010,5933
111,52.223312,21.101423,16:32:51,8,5934
116,52.2724,20.9247,16:32:48,15,5935
116,52.275669,20.959684,16:32:48,12,5936
175,52.238701,21.017599,16:32:48,701,5937
116,52.234175,21.115725,16:32:34, ,5938
180,52.233303,21.019508,16:32:47,433,5941
180,52.174088,21.078695,16:32:50,7,5943
175,52.1815,20.9779,16:32:52,412,5944
111,52.234711,21.034723,16:32:48,4,5945
111,52.236267,21.042965,16:32:48,10,5946
128,52.24321,21.012987,16:32:47,409,5947
128,52.240719,21.016188,16:32:48,403,5948
111,52.235916,21.058556,16:32:50,5,5949
180,52.188774,21.061892,16:32:51,016,5951
518,52.3307561,20.9411664,16:32:52,010,5953
503,52.150276,21.046526,16:32:49,014,5954
180,52.248802,21.005989,16:32:52,2,5955
111,52.2443,20.9791,16:32:49,3,5956
180,52.2382,21.0176,16:32:48,11,5957
116,52.278847,20.931942,16:32:51,13,5958
116,52.272416,20.924968,16:32:17,14,5959
116,52.272566,20.924579,16:32:51,16,5960
518,52.236431,21.018166,16:32:50,5,5961
127,52.2234252,20.9833096,16:32:52,7,5962
180,52.261028,20.956774,16:32:52,1,5963
180,52.207039,21.03363,16:32:50,4,5964
116,52.2576209,20.9961025,16:32:48,11,5965
180,52.265667,20.945145,16:32:49,12,5966
518,52.334564,20.942089,16:32:47,1,5968
518,52.331074,20.935759,16:32:51,2,5969
503,52.145851,21.043375,16:32:49,7,5970
503,52.210407,21.02791,16:32:50,013,5971
111,52.248951,20.995216,16:32:49,1,5972
738,52.383904,21.155697,16:32:51,07,5973
518,52.315384,20.962139,16:32:52,7,5974
127,52.219997,20.971918,16:32:49,4,5975
180,52.189095,21.061111,16:32:50,9,5976
127,52.20911,20.921917,16:32:49,010,5977
127,52.2429847,21.0206287,16:32:50,1,5978
116,52.265191,21.047145,16:32:47, ,5979
116,52.229485,21.022503,16:32:52,431,5980
503,52.190144,21.046398,16:32:49,5,5981
111,52.226227,21.083651,16:32:46,6,5982
128,52.207661,20.96369,16:32:51,406,5983
518,52.2648976,21.044904,16:32:49,010,5985
503,52.191406,21.045456,16:32:50,9,5986
518,52.272839,20.965254,16:32:52,08,5987
111,52.230381,21.061949,16:32:49,9,5988
518,52.3187191,20.9738364,16:32:50,3,5989
518,52.230125,21.022038,16:32:51,6,5990
116,52.173138,21.064747,16:32:50,7,5993
180,52.200749,21.050438,16:32:40,6,5994
116,52.264938,21.046442,16:32:49, ,5996
518,52.264942,20.990036,16:32:49,4,5997
116,52.226955,21.023285,16:32:51,2,5998
L18,52.0820576,20.7207953,16:32:45,2,60052
L18,52.2555428,20.838897,16:32:51,2,60054
L18,52.3012745,20.8074151,16:32:50,1,60055
L29,52.2675751,20.462793,16:32:50,1,60056
L-7,52.3478396,20.860214,16:32:52,1,60058
L-6,52.2507008,20.8452351,16:32:11,02,60059
L-7,52.212646,20.8111255,16:31:56,2,60060
719,52.252682,20.812012,16:32:51,3,6200
191,52.214142,20.979429,16:32:48,1,6201
ZA1,52.19664,20.92021,16:32:44,02,6202
186,52.311604,20.978567,16:32:52,019,6203
728,52.039413,20.861517,16:32:48,1,6204
105,52.227575,20.953231,16:32:48,5,6206
124,52.175617,20.943422,16:32:51,1,6207
721,52.101925,20.883814,16:32:48,02,6208
703,52.1755272,20.9429262,16:32:51,506,6210
187,52.1980416,20.9317454,16:32:49,4,6212
414,52.2296466,20.9570389,16:32:51,01,6213
414,52.2769759,20.9732202,16:32:52,05,6216
105,52.2396821,20.8972247,16:32:52,013,6217
136,52.184921,21.001925,16:32:51,9,6218
187,52.206257,21.048973,16:32:52,7,6219
523,52.218933,20.969444,16:32:52,5,6220
401,52.194427,20.884623,16:32:48,023,6221
401,52.17873,20.99929,16:32:48,08,6222
171,52.222862,21.043371,16:32:49,5,6224
136,52.149567,21.03207,16:32:52,7,6226
105,52.229436,20.978628,16:32:34,011,6227
ZA1,52.2020274,20.937638,16:32:49,03,6228
401,52.18,21.02376,16:32:47,7,6229
713,52.212131,20.748375,16:32:49,1,6230
711,52.134129,20.893999,16:32:52,710,6231
186,52.207906,20.963741,16:32:48,016,6232
401,52.196888,20.866852,16:32:50,3,6234
187,52.196599,20.9249132,16:32:51,4,6235
105,52.197411,20.919916,16:32:48,013,6237
721,52.059731,20.869638,16:32:52,1,6238
414,52.21122,20.976128,16:32:50,04,6239
401,52.198322,20.919615,16:32:49,026,6240
177,52.239494,20.896336,16:32:48,09,6241
172,52.193111,21.04365,16:32:52,6,6243
706,52.144024,20.907984,16:32:47,2,6244
L39,52.0810419,21.0207165,16:32:50,4,70009
L14,52.0948655,21.1454345,16:32:50,1,70033
L-3,52.082419,21.0073745,16:32:48,02,70034
L16,52.0797976,21.0995956,16:32:50,1,70035
L-3,52.0389681,20.8613598,16:32:51,03,70036
L-1,52.072719,21.015815,16:32:22,2,70042
L42,52.061016,21.1741585,16:32:02,52,70043
517,52.225391,21.034531,16:32:49,7,7200
190,52.227661,20.898996,16:32:49,9,7201
703,52.07782,20.837328,16:32:51,512,7202
112,52.226242,20.89723,16:32:47,10,7204
706,52.158848,20.925478,16:32:52,03,7205
105,52.234097,20.896816,16:32:51,1,7206
189,52.177452,21.007444,16:32:49,7,7207
190,52.1963434,20.9193011,16:32:49,10,7208
717,52.181732,20.840952,16:32:51,069,7210
112,52.292274,21.0219,16:32:50,4,7211
189,52.182045,21.056473,16:32:52,11,7212
182,52.216915,20.979856,16:32:48,1,7213
191,52.2181519,20.9838626,16:32:50,7,7214
733,52.047585,20.787035,16:32:52,01,7216
401,52.19075,20.956406,16:32:47,027,7220
112,52.3034344,21.0883647,16:32:49,9,7221
188,52.204872,20.986366,16:32:52,013,7223
189,52.228928,20.914846,16:32:48,16,7224
189,52.208603,20.914316,16:32:51,4,7227
191,52.189281,20.882898,16:32:48,3,7228
523,52.255871,20.904222,16:32:50,8,7229
728,52.1754566,20.942873,16:32:49,02,7230
716,52.198452,20.876102,16:32:49,62,7231
189,52.228832,20.911783,16:32:50,024,7232
189,52.181282,21.068916,16:32:50,10,7233
190,52.237167,20.981047,16:32:50,4,7234
189,52.195942,20.929579,16:32:51,6,7235
317,52.183643,20.951733,16:32:50,3,7236
189,52.173283,21.023428,16:32:51,020,7237
190,52.2340525,20.9258234,16:32:51,014,7238
189,52.178513,21.000797,16:32:52,018,7239
190,52.229366,20.915054,16:32:49,13,7240
189,52.19548,20.929857,16:32:49,022,7241
189,52.23333,20.896854,16:32:45,2,7242
172,52.195763,21.011906,16:32:49,7,7244
191,52.199078,20.913515,16:32:52,4,7245
517,52.198307,20.870737,16:32:52,1,7247
124,52.162949,20.931065,16:32:46,03,7248
171,52.247635,20.911474,16:32:52,453,7249
189,52.228844,20.911489,16:32:52,3,7250
189,52.173321,21.019447,16:32:50,13,7251
189,52.211788,20.9137,16:32:52,15,7252
517,52.231293,21.018127,16:32:51,6,7253
401,52.1920974,20.860981,16:32:51,2,7254
190,52.244701,21.002739,16:32:51,10,7255
184,52.210239,20.965092,16:32:47,2,7256
401,52.197033,20.923996,16:32:47,5,7257
189,52.1867004,21.0640164,16:32:50,019,7258
517,52.231197,21.018726,16:32:45,011,7259
520,52.243061,21.002209,16:32:49,8,7301
158,52.2285495,21.005149,16:32:52,5,7302
523,52.258469,20.898306,16:32:51,9,7303
158,52.218643,20.967596,16:32:51,4,7304
158,52.23806,21.100813,16:32:47,7,7305
158,52.2357997,21.1128244,16:32:51,9,7306
525,52.2294889,21.0047194,16:32:51,8,7307
182,52.216858,20.963299,16:32:51,9,7308
182,52.2362171,21.1128824,16:32:51,4,7309
523,52.243267,21.084595,16:32:50,2,7310
402,52.1790352,20.9935877,16:32:52,3,7311
502,52.2238577,21.2184159,16:32:50,719,7312
102,52.248386,21.052204,16:32:50,545,7313
125,52.246975,21.059162,16:32:50,06,7314
141,52.206982,21.030876,16:32:51,3,7315
151,52.223915,21.043701,16:32:50,06,7316
158,52.224297,20.988747,16:32:49,2,7318
507,52.225487,21.069189,16:32:52,3,7319
523,52.2381784,21.0803762,16:32:51,15,7320
202,52.250145,21.0884,16:32:47,543,7322
402,52.174297,21.043802,16:32:50,013,7323
151,52.230179,21.105078,16:32:51,06,7324
141,52.239513,21.081408,16:32:47,6,7326
125,52.226006,21.160322,16:32:47,07,7327
158,52.232185,21.02356,16:32:47,1,7328
199,52.264107,21.156633,16:32:52,4,7329
125,52.244064,21.093472,16:32:51,1,7330
507,52.222061,21.102163,16:32:51,4,7331
158,52.238445,21.051704,16:32:50,6,7332
525,52.228714,21.005949,16:32:52,012,7333
103,52.2342122,21.1139256,16:32:52,1,7334
146,52.160584,21.211859,16:32:50,06,7335
850,52.329842,20.903683,16:32:52,2,743
850,52.358711,20.8634,16:32:51,1,744
150,52.341988,20.883661,16:32:47,6,748
750,52.359512,20.863777,16:32:49,3,749
110,52.325752,20.89959,16:32:50,4,750
250,52.291348,20.927311,16:32:52,1,753
850,52.374977,20.629498,16:32:51,03,754
250,52.329842,20.88324,16:32:51,2,755
150,52.346478,20.855396,16:32:45,2,756
110,52.307701,20.88339,16:32:20,3,757
250,52.299377,20.882675,16:32:48,3,763
250,52.296852,20.900732,16:32:51,04,769
521,52.16003,21.206365,16:32:49,6,7700
145,52.2905607,21.0186167,16:32:52,016,7701
145,52.2449727,21.1339911,16:32:52,012,7702
202,52.2477657,21.0434549,16:32:52,542,7704
525,52.2260257,21.1604689,16:32:52,09,7705
411,52.2179336,21.0197531,16:32:52,04,7706
525,52.2083384,21.1968757,16:32:51,5,7707
704,52.2446322,21.0882477,16:32:52,03,7708
521,52.2071735,20.9680216,16:32:51,3,7709
401,52.1953352,20.8825964,16:32:50,024,7710
191,52.1960074,20.8969617,16:32:52,2,7711
414,52.201359,20.9678317,16:32:52,03,7712
401,52.1945719,20.9097544,16:32:52,025,7713
517,52.1953624,20.8986869,16:32:52,10,7714
191,52.2018559,20.9338939,16:32:51,010,7715
711,52.1030584,20.8287599,16:32:51,709,7716
190,52.2665409,21.0584025,16:32:52,6,7718
717,52.2190137,20.9678451,16:32:51,65,7719
150,52.324073167,20.910763333,16:32:51,07,772
184,52.2715019,20.9339482,16:32:52,010,7720
719,52.261801,20.6784096,16:32:52,4,7721
401,52.1777635,21.0073456,16:32:48,028,7722
186,52.3341946,20.942227,16:32:52,014,7723
184,52.2549429,20.9239607,16:32:52,493,7725
177,52.1986503,20.8722376,16:32:49,4,7726
733,52.1709862,20.9107047,16:32:52,507,7727
191,52.2137039,20.9693364,16:32:52,5,7728
177,52.238941,20.904566,16:32:52,1,7729
750,52.2908075,20.928220667,16:32:50,07,773
182,52.2360877,21.0855701,16:32:51,6,7730
E-1,52.2234645,21.0994067,16:32:52,02,7731
148,52.1921667,21.0480914,16:32:52,010,7732
182,52.2197412,21.0273159,16:32:51,7,7733
158,52.2104315,20.9503082,16:32:52,3,7735
162,52.1933005,21.0850046,16:32:52,4,7736
509,52.225306,21.0733003,16:32:49,10,7737
125,52.237063,21.12058,16:32:37,5,7739
521,52.178968,21.1933886,16:32:52,09,7740
521,52.2161919,21.1564569,16:32:52,012,7741
509,52.2220154,21.1020982,16:32:49,9,7742
151,52.2190781,21.0240089,16:32:52,04,7743
411,52.2278779,21.0633171,16:32:52,03,7744
502,52.2361089,21.0861779,16:32:52,720,7745
402,52.239656,21.138063,16:32:52,7,7746
525,52.2176335,21.0187454,16:32:52,011,7747
509,52.2567534,21.028889,16:32:52,024,7748
150,52.317345,20.917593,16:32:52,5,775
523,52.2301349,21.0693892,16:32:52,018,7750
523,52.2198496,21.0277354,16:32:52,3,7751
162,52.2511862,21.0353609,16:32:51,012,7752
525,52.2082822,21.196603,16:32:52,4,7753
143,52.2241515,21.0427854,16:32:52,8,7754
188,52.2171116,21.0114124,16:32:52,08,7755
514,52.222869,21.0162621,16:32:47,3,7757
521,52.22568,21.1458469,16:32:52,010,7758
523,52.2392005,20.942072,16:32:49,6,7759
750,52.392097,20.715145,16:32:51,3,776
150,52.309628,20.926575,16:32:51,3,777
750,52.3258496,20.9079003,16:32:22,1,778
110,52.2857639,20.887662,16:32:52,06,779
145,52.2900857,21.0708335,16:32:51,7,7800
145,52.2514907,21.1294162,16:32:52,9,7801
145,52.2923176,21.0417142,16:32:52,3,7802
509,52.2469334,21.0475749,16:32:52,6,7804
E-1,52.2346536,21.0467095,16:32:51,03,7805
171,52.2371744,20.9647245,16:32:52,451,7806
102,52.2416441,21.0395816,16:32:44,548,7807
520,52.2385944,21.1490722,16:32:52,4,7808
188,52.1807607,20.9777985,16:32:52,4,7809
202,52.2442705,21.1196615,16:32:52,544,7810
141,52.2376217,21.1023604,16:32:52,7,7811
521,52.1916935,21.180678,16:32:48,07,7812
509,52.2218621,21.1024804,16:32:52,023,7813
523,52.2391441,20.9425147,16:32:52,020,7814
507,52.2293327,21.0049611,16:32:52,6,7815
151,52.2193189,21.0153835,16:32:51,1,7816
402,52.233908,21.127773,16:32:44,011,7817
182,52.2332769,21.0753022,16:32:52,3,7818
507,52.238167,21.0505609,16:32:51,1,7819
150,52.3415393,20.8472773,16:32:47,010,782
502,52.2330232,21.0749137,16:32:52,09,7821
188,52.2359802,21.0787335,16:32:52,07,7822
525,52.23502,21.0940626,16:32:51,010,7825
125,52.2397501,21.1146163,16:32:50,3,7826
521,52.2034887,21.168923,16:32:52,1,7828
507,52.2307335,21.0040002,16:32:52,7,7829
521,52.2209584,20.9850574,16:32:51,4,7830
143,52.2192749,21.025246,16:32:52,6,7831
145,52.2894522,21.0198726,16:32:52,5,7833
199,52.2952465,21.1119377,16:32:51,06,7836
525,52.2111,21.167134,16:32:34,319,7838
521,52.2407202,21.1092492,16:32:51,011,7840
E-1,52.2438166,21.0431429,16:32:52,04,7841
162,52.2167277,21.0400295,16:32:51,2,7842
168,52.2069654,21.0349684,16:32:52,2,7843
125,52.2487525,21.0442856,16:32:46,2,7844
143,52.2596099,21.1424054,16:32:52,2,7846
521,52.2375528,21.049533,16:32:52,2,7847
125,52.2084015,21.1966291,16:32:51,4,7850
182,52.2176245,21.0138318,16:32:48,2,7852
141,52.2067747,21.0397219,16:32:52,4,7853
145,52.2549479,21.1277617,16:32:51,1,7854
145,52.2859617,21.1028157,16:32:52,013,7855
145,52.2367904,21.1209759,16:32:51,014,7858
523,52.2168769,21.0005976,16:32:51,4,7859
E-2,52.2374037,21.0179672,16:32:52,05,7860
502,52.2195927,21.0267426,16:32:52,1,7861
145,52.2431472,21.0987625,16:32:51,11,7862
507,52.2302344,21.0127054,16:32:52,8,7864
402,52.181742,20.9867745,16:32:52,014,7865
502,52.2186076,21.0154408,16:32:52,463,7866
E-2,52.2314017,21.0212005,16:32:51,01,7868
E-1,52.2250446,21.0927577,16:32:52,01,7869
525,52.2336571,21.1281531,16:32:51,3,7870
143,52.216361,20.9927894,16:32:51,7,7872
E-1,52.2324867,21.0488555,16:32:51,05,7873
151,52.2296011,21.107992,16:32:49,05,7874
521,52.1593679,21.2047527,16:32:48,08,7875
411,52.2174409,21.0157246,16:32:52,01,7876
720,52.2443862,21.0852197,16:32:52,2,7877
162,52.253639,21.0356182,16:32:52,011,7879
507,52.2272759,21.0639212,16:32:51,5,7880
514,52.2438765,21.1387129,16:32:52,2,7881
143,52.2270555,21.057498,16:32:52,5,7882
704,52.2234292,21.2330986,16:32:52,1,7883
502,52.2329217,21.1301467,16:32:52,464,7884
402,52.240244,21.1560651,16:32:51,010,7885
402,52.1783186,21.0021689,16:32:51,4,7886
507,52.2385698,21.0542818,16:32:52,09,7887
523,52.2478964,21.0985504,16:32:51,1,7888
202,52.2475023,21.0496793,16:32:50,541,7889
143,52.2434311,21.0967246,16:32:51,012,7890
L48,52.2332535,21.285435,16:32:52,1,80101
L26,52.338878,21.1887545,16:32:52,1,80102
L48,52.234179,21.2784668,16:32:47,02,80103
L47,52.2414668,21.3134574,16:32:52,02,80104
L47,52.2573425,21.3038315,16:32:30,1,80106
L26,52.3158868,21.1605233,16:32:50,2,80108
L37,52.3308504,21.2910415,16:32:48,1,80112
L43,52.315974,21.1461423,16:32:50,681,80114
L45,52.3247521,21.1064145,16:32:48,1,80115
L40,52.3541158,21.2529506,16:32:52,2,80116
L-3,52.0787255,20.8921255,16:32:48,1,80117
L35,52.363394,21.2781516,16:32:50,1,80118
L45,52.380381,21.1624181,16:32:52,02,80120
L37,52.3452701,21.2207415,16:32:52,02,80121
L43,52.2969845,21.1550678,16:32:50,682,80122
138,52.245998,21.047961,16:32:45,010,8300
138,52.1827061,21.0019903,16:32:48,9,8301
174,52.1692701,20.999949,16:32:47,07,8302
148,52.16231,21.048044,16:32:45,3,8303
136,52.1922675,20.9859321,16:32:47,3,8304
138,52.2265288,21.0560371,16:32:49,5,8305
141,52.202625,21.0344516,16:32:47,2,8306
317,52.1877556,20.9964421,16:32:51,5,8307
136,52.1459733,21.0527566,16:32:46,014,8308
148,52.1694463,20.9781555,16:32:48,2,8309
136,52.2025186,20.9850478,16:32:47,017,8310
187,52.1975258,20.8804595,16:32:49,3,8311
138,52.2593986,21.0526691,16:32:53,2,8312
710,52.077271,21.101378,16:32:40,07,8313
143,52.2348506,21.1256178,16:32:45,4,8314
143,52.2400096,21.0818433,16:32:44,010,8315
143,52.2616135,21.1783708,16:32:52,011,8316
317,52.1770918,20.9913891,16:32:51,4,8317
172,52.2121313,20.9553363,16:32:48,1,8318
519,52.1883653,21.0487596,16:32:48,4,8319
136,52.1774446,21.0025998,16:32:50,013,8320
136,52.1531051,21.0296835,16:32:47,016,8321
127,52.2105833,20.9497616,16:32:49,6,8322
504,52.209597,20.9874348,16:32:53,013,8323
319,52.1524473,21.0567851,16:32:50,01,8325
162,52.258258,21.0348508,16:32:51,7,8326
710,52.131243,21.0869193,16:32:49,2,8327
162,52.2353298,21.029198,16:32:49,013,8328
504,52.22717,20.9996783,16:32:46,010,8329
E-2,52.1665681,21.0828666,16:32:52,06,8330
217,52.1755618,21.0421473,16:32:53,5,8331
166,52.232165,21.0368283,16:32:47,012,8332
319,52.1496558,21.0607676,16:32:46,08,8333
165,52.1780486,21.0061001,16:32:52,1,8335
127,52.2286885,21.0045708,16:32:47,3,8336
709,52.1519251,21.0174098,16:32:52,014,8338
501,52.2281181,21.0030743,16:32:49,5,8339
709,52.180056,21.024014,16:32:49,1,8340
136,52.243474,20.968316,16:32:43,12,8342
217,52.1709283,21.0625783,16:32:39,07,8343
189,52.239506,20.900706,16:32:48,027,8344
709,52.093551,21.01905,16:32:41,013,8345
709,52.1170583,21.0180867,16:32:49,8,8346
143,52.216643,20.993784,16:32:47,09,8348
727,52.148825,21.017845,16:32:48,3,8349
174,52.232426,20.998646,16:32:34,5,8350
504,52.21746,20.9903417,16:32:41,3,8351
727,52.0782817,21.0254133,16:32:44,04,8352
504,52.1288967,21.06869,16:32:39,011,8353
519,52.2287817,21.0061617,16:32:39,3,8355
519,52.158815,21.087275,16:32:50,1,8356
217,52.1775667,21.0324867,16:32:41,1,8357
222,52.2445254,21.0020778,16:32:49,5,8358
148,52.177729,21.048073,16:32:46,4,8359
166,52.138811,21.069551,16:32:51,661,8360
136,52.179,21.00198,16:32:49,8,8361
402,52.196675,21.0515117,16:32:38,9,8362
710,52.077935,21.0765467,16:32:45,09,8363
128,52.2458133,21.0119533,16:32:42,705,8364
172,52.2047839,20.9762006,16:32:45,8,8365
724,52.128881,21.068181,16:32:40,668,8366
148,52.24479,21.08748,16:32:52,6,8367
504,52.18471,20.9789933,16:32:43,9,8368
148,52.2343833,21.097565,16:32:43,8,8369
502,52.2233433,21.2389517,16:32:45,718,8397
120,52.26965,21.04973,16:32:51,3,8442
190,52.237137,20.96645,16:32:52,015,8443
132,52.2719056,20.9696904,16:32:52,08,8444
145,52.277634,21.11536,16:32:45,8,8445
245,52.286278,21.091606,16:32:50,3,8446
500,52.300384,21.041663,16:32:36,6,8447
190,52.299473,21.085587,16:32:51,016,8448
120,52.349693,21.051653,16:32:48,8,8449
190,52.261887,21.051058,16:32:50,11,8450
140,52.317547,21.100792,16:32:52,1,8451
527,52.31023,21.062187,16:32:47,011,8452
735,52.314552,21.005322,16:32:50,66,8453
120,52.286942,21.048126,16:32:52,6,8454
190,52.303307,21.085917,16:32:50,2,8455
132,52.325111,21.062443,16:32:46,06,8456
199,52.269211,21.179785,16:32:52,3,8457
509,52.293854,20.999607,16:32:51,3,8458
509,52.249065,21.044376,16:32:52,5,8459
160,52.324852,21.064323,16:32:52,513,8460
120,52.318954,21.066891,16:32:51,7,8461
145,52.280319,21.113018,16:32:49,015,8462
145,52.291344,21.000824,16:32:51,4,8465
162,52.1966867,21.0519767,16:32:49,5,8500
742,52.102771,21.114374,16:32:41,761,8501
165,52.172636,20.999378,16:32:47,4,8502
709,52.1792617,21.0231667,16:32:42,2,8503
217,52.1487967,21.04693,16:32:47,3,8504
709,52.076938,21.026231,16:32:33,6,8505
148,52.171036,21.04185,16:32:35,9,8506
401,52.173481,21.019181,16:32:49,011,8507
710,52.0742333,21.011325,16:32:41,4,8508
174,52.2103333,21.0068967,16:32:51,4,8509
189,52.17763,21.047281,16:32:32,9,8510
709,52.074935,21.021805,16:32:38,5,8511
193,52.170223,20.995339,16:32:50,06,8512
504,52.22415,20.989361,16:32:47,1,8513
319,52.17179,21.20071,16:32:39,06,8514
138,52.184105,21.0024883,16:32:44,012,8517
139,52.1700783,21.066875,16:32:46,066,8518
710,52.103118,21.114271,16:32:42,6,8519
401,52.194116,20.937726,16:32:48,030,8520
138,52.253935,21.0426217,16:32:45,011,8521
727,52.059633,20.912693,16:32:50,2,8522
742,52.08698,21.125315,16:32:46,1,8523
710,52.077303,21.101884,16:32:42,5,8524
136,52.210618,20.980344,16:32:51,018,8526
501,52.229046,21.005206,16:32:45,4,8528
504,52.129295,21.068415,16:32:51,6,8530
501,52.224994,21.014631,16:32:51,6,8531
709,52.146511,21.017758,16:32:43,4,8535
504,52.17886,20.999406,16:32:39,8,8536
217,52.1480233,21.0569367,16:32:41,06,8537
402,52.196025,21.05,16:32:45,5,8538
501,52.2017467,21.033915,16:32:49,1,8539
162,52.242775,21.036243,16:32:47,08,8540
